Year,Month,Day,Hour,Minute,Temperature,GHI
2017,2,4,14,30,27.6,680
2017,2,4,15,30,27,468
2017,2,4,16,30,26.1,229
2017,2,4,17,30,25.3,22
2017,2,4,18,30,24.8,0
2017,2,4,19,30,24.5,0
2017,2,4,20,30,24.3,0
2017,2,4,21,30,24.1,0
2017,2,4,22,30,23.8,0
2017,2,4,23,30,23.6,0
2017,2,5,0,30,23.5,0
2017,2,5,1,30,23.3,0
2017,2,5,2,30,23.2,0
2017,2,5,3,30,23.1,0
2017,2,5,4,30,23.1,0
2017,2,5,5,30,23.4,0
2017,2,5,6,30,24.6,57
2017,2,5,7,30,25.8,288
2017,2,5,8,30,26.6,528
2017,2,5,9,30,27.2,736
2017,2,5,10,30,27.7,884
2017,2,5,11,30,28,704
2017,2,5,12,30,28.2,752
2017,2,5,13,30,28.1,824
2017,2,5,14,30,27.8,662
2017,2,5,15,30,27.3,454
2017,2,5,16,30,26.4,220
2017,2,5,17,30,25.5,19
2017,2,5,18,30,25,0
2017,2,5,19,30,24.7,0
2017,2,5,20,30,24.5,0
2017,2,5,21,30,24.2,0
2017,2,5,22,30,24,0
2017,2,5,23,30,23.9,0
2017,2,6,0,30,23.7,0
2017,2,6,1,30,23.7,0
2017,2,6,2,30,23.7,0
2017,2,6,3,30,23.7,0
2017,2,6,4,30,23.8,0
2017,2,6,5,30,23.8,0
2017,2,6,6,30,24.6,53
2017,2,6,7,30,25.7,278
2017,2,6,8,30,26.5,519
2017,2,6,9,30,27.2,725
2017,2,6,10,30,27.8,870
2017,2,6,11,30,28.2,944
2017,2,6,12,30,28.4,940
2017,2,6,13,30,28.4,859
2017,2,6,14,30,28.2,704
2017,2,6,15,30,27.6,490
2017,2,6,16,30,26.3,246
2017,2,6,17,30,25.1,28
2017,2,6,18,30,24.5,0
2017,2,6,19,30,24.1,0
2017,2,6,20,30,23.7,0
2017,2,6,21,30,23.5,0
2017,2,6,22,30,23.2,0
2017,2,6,23,30,23,0
2017,2,7,0,30,22.9,0
2017,2,7,1,30,23,0
2017,2,7,2,30,23.2,0
2017,2,7,3,30,23.3,0
2017,2,7,4,30,23.3,0
2017,2,7,5,30,23.2,0
2017,2,7,6,30,23.9,55
2017,2,7,7,30,24.9,283
2017,2,7,8,30,25.9,524
2017,2,7,9,30,26.9,731
2017,2,7,10,30,27.6,879
2017,2,7,11,30,28.1,945
2017,2,7,12,30,28.3,941
2017,2,7,13,30,28.3,856
2017,2,7,14,30,28,696
2017,2,7,15,30,27.4,484
2017,2,7,16,30,26.1,240
2017,2,7,17,30,24.9,26
2017,2,7,18,30,24.3,0
2017,2,7,19,30,24,0
2017,2,7,20,30,23.7,0
2017,2,7,21,30,23.5,0
2017,2,7,22,30,23.2,0
2017,2,7,23,30,23.1,0
2017,2,8,0,30,22.9,0
2017,2,8,1,30,22.8,0
2017,2,8,2,30,22.7,0
2017,2,8,3,30,22.7,0
2017,2,8,4,30,22.6,0
2017,2,8,5,30,22.9,0
2017,2,8,6,30,24.1,57
2017,2,8,7,30,25.6,287
2017,2,8,8,30,26.6,531
2017,2,8,9,30,27.4,736
2017,2,8,10,30,27.9,884
2017,2,8,11,30,28.1,962
2017,2,8,12,30,28.2,952
2017,2,8,13,30,28,865
2017,2,8,14,30,27.6,710
2017,2,8,15,30,27,494
2017,2,8,16,30,25.9,247
2017,2,8,17,30,24.9,28
2017,2,8,18,30,24.4,0
2017,2,8,19,30,24.1,0
2017,2,8,20,30,23.8,0
2017,2,8,21,30,23.6,0
2017,2,8,22,30,23.5,0
2017,2,8,23,30,23.3,0
2017,2,9,0,30,23.1,0
2017,2,9,1,30,23,0
2017,2,9,2,30,22.9,0
2017,2,9,3,30,22.9,0
2017,2,9,4,30,22.9,0
2017,2,9,5,30,23.2,0
2017,2,9,6,30,24.2,50
2017,2,9,7,30,25.3,271
2017,2,9,8,30,26.2,510
2017,2,9,9,30,26.9,713
2017,2,9,10,30,27.5,860
2017,2,9,11,30,27.9,929
2017,2,9,12,30,28,924
2017,2,9,13,30,27.9,839
2017,2,9,14,30,27.5,689
2017,2,9,15,30,26.9,477
2017,2,9,16,30,26,237
2017,2,9,17,30,25.1,26
2017,2,9,18,30,24.6,0
2017,2,9,19,30,24.3,0
2017,2,9,20,30,24,0
2017,2,9,21,30,23.8,0
2017,2,9,22,30,23.6,0
2017,2,9,23,30,23.3,0
2017,2,10,0,30,23.2,0
2017,2,10,1,30,23,0
2017,2,10,2,30,22.9,0
2017,2,10,3,30,22.9,0
2017,2,10,4,30,23,0
2017,2,10,5,30,23.5,0
2017,2,10,6,30,24.5,57
2017,2,10,7,30,25.4,286
2017,2,10,8,30,26.2,532
2017,2,10,9,30,27,539
2017,2,10,10,30,27.6,895
2017,2,10,11,30,28,927
2017,2,10,12,30,28.2,924
2017,2,10,13,30,28.2,841
2017,2,10,14,30,28,686
2017,2,10,15,30,27.5,474
2017,2,10,16,30,26.6,234
2017,2,10,17,30,25.6,25
2017,2,10,18,30,25.2,0
2017,2,10,19,30,24.9,0
2017,2,10,20,30,24.6,0
2017,2,10,21,30,24.3,0
2017,2,10,22,30,24.1,0
2017,2,10,23,30,23.9,0
2017,2,11,0,30,23.7,0
2017,2,11,1,30,23.6,0
2017,2,11,2,30,23.5,0
2017,2,11,3,30,23.5,0
2017,2,11,4,30,23.5,0
2017,2,11,5,30,24,0
2017,2,11,6,30,25,59
2017,2,11,7,30,26,287
2017,2,11,8,30,26.8,122
2017,2,11,9,30,27.4,481
2017,2,11,10,30,28,886
2017,2,11,11,30,28.4,942
2017,2,11,12,30,28.5,939
2017,2,11,13,30,28.5,855
2017,2,11,14,30,28.2,702
2017,2,11,15,30,27.6,493
2017,2,11,16,30,26.7,157
2017,2,11,17,30,25.7,31
2017,2,11,18,30,25.2,0
2017,2,11,19,30,24.9,0
2017,2,11,20,30,24.6,0
2017,2,11,21,30,24.3,0
2017,2,11,22,30,24.1,0
2017,2,11,23,30,23.8,0
2017,2,12,0,30,23.6,0
2017,2,12,1,30,23.5,0
2017,2,12,2,30,23.5,0
2017,2,12,3,30,23.6,0
2017,2,12,4,30,23.6,0
2017,2,12,5,30,24.1,0
2017,2,12,6,30,25.1,65
2017,2,12,7,30,26,300
2017,2,12,8,30,26.8,546
2017,2,12,9,30,27.5,753
2017,2,12,10,30,28,611
2017,2,12,11,30,28.3,554
2017,2,12,12,30,28.4,770
2017,2,12,13,30,28.3,880
2017,2,12,14,30,28,705
2017,2,12,15,30,27.5,492
2017,2,12,16,30,26.7,159
2017,2,12,17,30,26,30
2017,2,12,18,30,25.6,0
2017,2,12,19,30,25.4,0
2017,2,12,20,30,25.3,0
2017,2,12,21,30,25.2,0
2017,2,12,22,30,25.2,0
2017,2,12,23,30,25.1,0
2017,2,13,0,30,25.1,0
2017,2,13,1,30,25,0
2017,2,13,2,30,25,0
2017,2,13,3,30,24.9,0
2017,2,13,4,30,24.9,0
2017,2,13,5,30,25.3,0
2017,2,13,6,30,26.2,64
2017,2,13,7,30,27.2,302
2017,2,13,8,30,27.9,546
2017,2,13,9,30,28.4,752
2017,2,13,10,30,28.8,898
2017,2,13,11,30,29,959
2017,2,13,12,30,29,950
2017,2,13,13,30,28.8,863
2017,2,13,14,30,28.5,461
2017,2,13,15,30,27.9,321
2017,2,13,16,30,27.2,163
2017,2,13,17,30,26.5,26
2017,2,13,18,30,26.2,0
2017,2,13,19,30,26,0
2017,2,13,20,30,25.8,0
2017,2,13,21,30,25.7,0
2017,2,13,22,30,25.6,0
2017,2,13,23,30,25.6,0
2017,2,14,0,30,25.5,0
2017,2,14,1,30,25.4,0
2017,2,14,2,30,25.4,0
2017,2,14,3,30,25.3,0
2017,2,14,4,30,25.3,0
2017,2,14,5,30,25.5,0
2017,2,14,6,30,26.1,53
2017,2,14,7,30,27,265
2017,2,14,8,30,27.8,490
2017,2,14,9,30,28.4,684
2017,2,14,10,30,28.7,560
2017,2,14,11,30,28.8,890
2017,2,14,12,30,28.8,695
2017,2,14,13,30,28.6,802
2017,2,14,14,30,28.3,651
2017,2,14,15,30,27.8,320
2017,2,14,16,30,27.2,146
2017,2,14,17,30,26.7,21
2017,2,14,18,30,26.6,0
2017,2,14,19,30,26.5,0
2017,2,14,20,30,26.5,0
2017,2,14,21,30,26.4,0
2017,2,14,22,30,26.2,0
2017,2,14,23,30,26,0
2017,2,15,0,30,25.8,0
2017,2,15,1,30,25.7,0
2017,2,15,2,30,25.5,0
2017,2,15,3,30,25.4,0
2017,2,15,4,30,25.4,0
2017,2,15,5,30,25.6,0
2017,2,15,6,30,26.3,53
2017,2,15,7,30,27,271
2017,2,15,8,30,27.7,504
2017,2,15,9,30,28.3,703
2017,2,15,10,30,28.6,844
2017,2,15,11,30,28.8,921
2017,2,15,12,30,28.8,730
2017,2,15,13,30,28.6,650
2017,2,15,14,30,28.1,700
2017,2,15,15,30,27.5,493
2017,2,15,16,30,26.8,139
2017,2,15,17,30,26.1,33
2017,2,15,18,30,25.7,0
2017,2,15,19,30,25.5,0
2017,2,15,20,30,25.4,0
2017,2,15,21,30,25.3,0
2017,2,15,22,30,25.2,0
2017,2,15,23,30,25.1,0
2017,2,16,0,30,25,0
2017,2,16,1,30,25,0
2017,2,16,2,30,24.9,0
2017,2,16,3,30,24.9,0
2017,2,16,4,30,24.9,0
2017,2,16,5,30,25.1,0
2017,2,16,6,30,25.9,58
2017,2,16,7,30,26.7,283
2017,2,16,8,30,27.4,521
2017,2,16,9,30,27.9,724
2017,2,16,10,30,28.3,870
2017,2,16,11,30,28.5,940
2017,2,16,12,30,28.5,935
2017,2,16,13,30,28.3,855
2017,2,16,14,30,28,706
2017,2,16,15,30,27.4,495
2017,2,16,16,30,26.7,249
2017,2,16,17,30,26.1,31
2017,2,16,18,30,25.7,0
2017,2,16,19,30,25.6,0
2017,2,16,20,30,25.4,0
2017,2,16,21,30,25.2,0
2017,2,16,22,30,25,0
2017,2,16,23,30,24.7,0
2017,2,17,0,30,24.4,0
2017,2,17,1,30,24.2,0
2017,2,17,2,30,24,0
2017,2,17,3,30,24,0
2017,2,17,4,30,24,0
2017,2,17,5,30,24.4,0
2017,2,17,6,30,25.4,56
2017,2,17,7,30,26.2,280
2017,2,17,8,30,26.9,517
2017,2,17,9,30,27.5,723
2017,2,17,10,30,28,868
2017,2,17,11,30,28.3,719
2017,2,17,12,30,28.3,954
2017,2,17,13,30,28.2,872
2017,2,17,14,30,27.8,720
2017,2,17,15,30,27.3,506
2017,2,17,16,30,26.5,260
2017,2,17,17,30,25.7,36
2017,2,17,18,30,25.3,0
2017,2,17,19,30,25,0
2017,2,17,20,30,24.8,0
2017,2,17,21,30,24.7,0
2017,2,17,22,30,24.5,0
2017,2,17,23,30,24.4,0
2017,2,18,0,30,24.3,0
2017,2,18,1,30,24.1,0
2017,2,18,2,30,23.9,0
2017,2,18,3,30,23.8,0
2017,2,18,4,30,23.7,0
2017,2,18,5,30,24.3,0
2017,2,18,6,30,25.5,65
2017,2,18,7,30,26.5,298
2017,2,18,8,30,27.2,542
2017,2,18,9,30,27.8,586
2017,2,18,10,30,28.2,798
2017,2,18,11,30,28.4,979
2017,2,18,12,30,28.5,846
2017,2,18,13,30,28.4,773
2017,2,18,14,30,28.1,735
2017,2,18,15,30,27.6,517
2017,2,18,16,30,26.6,266
2017,2,18,17,30,25.6,37
2017,2,18,18,30,25.1,0
2017,2,18,19,30,24.8,0
2017,2,18,20,30,24.5,0
2017,2,18,21,30,24.3,0
2017,2,18,22,30,24.1,0
2017,2,18,23,30,23.9,0
2017,2,19,0,30,23.7,0
2017,2,19,1,30,23.6,0
2017,2,19,2,30,23.5,0
2017,2,19,3,30,23.5,0
2017,2,19,4,30,23.6,0
2017,2,19,5,30,23.9,0
2017,2,19,6,30,24.9,71
2017,2,19,7,30,26.1,313
2017,2,19,8,30,27,564
2017,2,19,9,30,27.8,775
2017,2,19,10,30,28.5,926
2017,2,19,11,30,28.9,982
2017,2,19,12,30,29.1,862
2017,2,19,13,30,29.1,783
2017,2,19,14,30,28.8,620
2017,2,19,15,30,28.1,421
2017,2,19,16,30,26.9,176
2017,2,19,17,30,25.6,26
2017,2,19,18,30,24.9,0
2017,2,19,19,30,24.5,0
2017,2,19,20,30,24.1,0
2017,2,19,21,30,23.7,0
2017,2,19,22,30,23.5,0
2017,2,19,23,30,23.3,0
2017,2,20,0,30,23.2,0
2017,2,20,1,30,23.2,0
2017,2,20,2,30,23.3,0
2017,2,20,3,30,23.2,0
2017,2,20,4,30,23.1,0
2017,2,20,5,30,23,0
2017,2,20,6,30,23.6,43
2017,2,20,7,30,24.7,215
2017,2,20,8,30,26,420
2017,2,20,9,30,27.5,594
2017,2,20,10,30,28.8,709
2017,2,20,11,30,29.6,792
2017,2,20,12,30,30.1,778
2017,2,20,13,30,30.3,727
2017,2,20,14,30,30,721
2017,2,20,15,30,29.3,369
2017,2,20,16,30,28,205
2017,2,20,17,30,26.7,22
2017,2,20,18,30,26.1,0
2017,2,20,19,30,25.7,0
2017,2,20,20,30,25.3,0
2017,2,20,21,30,25.1,0
2017,2,20,22,30,24.8,0
2017,2,20,23,30,24.6,0
2017,2,21,0,30,24.4,0
2017,2,21,1,30,24.2,0
2017,2,21,2,30,24,0
2017,2,21,3,30,23.8,0
2017,2,21,4,30,23.7,0
2017,2,21,5,30,24,0
2017,2,21,6,30,25.1,21
2017,2,21,7,30,26.8,122
2017,2,21,8,30,28.3,349
2017,2,21,9,30,29.4,578
2017,2,21,10,30,30.2,736
2017,2,21,11,30,30.7,807
2017,2,21,12,30,30.8,789
2017,2,21,13,30,30.6,660
2017,2,21,14,30,30.2,592
2017,2,21,15,30,29.5,408
2017,2,21,16,30,28.2,168
2017,2,21,17,30,26.8,25
2017,2,21,18,30,26.1,0
2017,2,21,19,30,25.6,0
2017,2,21,20,30,25.3,0
2017,2,21,21,30,25,0
2017,2,21,22,30,24.7,0
2017,2,21,23,30,24.4,0
2017,2,22,0,30,24.2,0
2017,2,22,1,30,24,0
2017,2,22,2,30,24,0
2017,2,22,3,30,24,0
2017,2,22,4,30,24.1,0
2017,2,22,5,30,24.5,0
2017,2,22,6,30,25.4,67
2017,2,22,7,30,26.5,300
2017,2,22,8,30,27.6,544
2017,2,22,9,30,28.5,754
2017,2,22,10,30,29.2,907
2017,2,22,11,30,29.7,983
2017,2,22,12,30,29.9,975
2017,2,22,13,30,29.8,891
2017,2,22,14,30,29.5,734
2017,2,22,15,30,28.9,519
2017,2,22,16,30,27.8,268
2017,2,22,17,30,26.7,40
2017,2,22,18,30,26.1,0
2017,2,22,19,30,25.8,0
2017,2,22,20,30,25.6,0
2017,2,22,21,30,25.3,0
2017,2,22,22,30,25,0
2017,2,22,23,30,24.7,0
2017,2,23,0,30,24.4,0
2017,2,23,1,30,24.2,0
2017,2,23,2,30,24.2,0
2017,2,23,3,30,24.3,0
2017,2,23,4,30,24.3,0
2017,2,23,5,30,24.8,0
2017,2,23,6,30,25.7,76
2017,2,23,7,30,26.6,319
2017,2,23,8,30,27.5,568
2017,2,23,9,30,28.4,779
2017,2,23,10,30,29.2,931
2017,2,23,11,30,29.7,1002
2017,2,23,12,30,30,995
2017,2,23,13,30,29.9,906
2017,2,23,14,30,29.6,738
2017,2,23,15,30,29,521
2017,2,23,16,30,27.9,269
2017,2,23,17,30,26.9,39
2017,2,23,18,30,26.2,0
2017,2,23,19,30,25.9,0
2017,2,23,20,30,25.5,0
2017,2,23,21,30,25.2,0
2017,2,23,22,30,24.9,0
2017,2,23,23,30,24.6,0
2017,2,24,0,30,24.3,0
2017,2,24,1,30,24.1,0
2017,2,24,2,30,24,0
2017,2,24,3,30,24,0
2017,2,24,4,30,24.1,0
2017,2,24,5,30,24.5,0
2017,2,24,6,30,25.4,82
2017,2,24,7,30,26.5,332
2017,2,24,8,30,27.5,582
2017,2,24,9,30,28.4,794
2017,2,24,10,30,29,946
2017,2,24,11,30,29.4,869
2017,2,24,12,30,29.5,881
2017,2,24,13,30,29.4,925
2017,2,24,14,30,29,758
2017,2,24,15,30,28.3,537
2017,2,24,16,30,27.3,215
2017,2,24,17,30,26.2,33
2017,2,24,18,30,25.5,0
2017,2,24,19,30,25.1,0
2017,2,24,20,30,24.8,0
2017,2,24,21,30,24.6,0
2017,2,24,22,30,24.4,0
2017,2,24,23,30,24.2,0
2017,2,25,0,30,24,0
2017,2,25,1,30,23.9,0
2017,2,25,2,30,23.9,0
2017,2,25,3,30,23.8,0
2017,2,25,4,30,23.7,0
2017,2,25,5,30,24.1,0
2017,2,25,6,30,25.1,86
2017,2,25,7,30,26.3,337
2017,2,25,8,30,27.5,589
2017,2,25,9,30,28.7,797
2017,2,25,10,30,29.5,948
2017,2,25,11,30,29.9,883
2017,2,25,12,30,30,853
2017,2,25,13,30,29.8,820
2017,2,25,14,30,29.4,753
2017,2,25,15,30,28.8,532
2017,2,25,16,30,27.7,223
2017,2,25,17,30,26.5,35
2017,2,25,18,30,25.8,0
2017,2,25,19,30,25.4,0
2017,2,25,20,30,25,0
2017,2,25,21,30,24.8,0
2017,2,25,22,30,24.5,0
2017,2,25,23,30,24.4,0
2017,2,26,0,30,24.3,0
2017,2,26,1,30,24.2,0
2017,2,26,2,30,24.2,0
2017,2,26,3,30,24.2,0
2017,2,26,4,30,24.2,0
2017,2,26,5,30,24.5,0
2017,2,26,6,30,25.2,46
2017,2,26,7,30,26.1,214
2017,2,26,8,30,27,567
2017,2,26,9,30,28,775
2017,2,26,10,30,28.9,797
2017,2,26,11,30,29.3,854
2017,2,26,12,30,29.5,822
2017,2,26,13,30,29.4,716
2017,2,26,14,30,29,546
2017,2,26,15,30,28.3,377
2017,2,26,16,30,27.4,184
2017,2,26,17,30,26.6,24
2017,2,26,18,30,26.1,0
2017,2,26,19,30,25.7,0
2017,2,26,20,30,25.5,0
2017,2,26,21,30,25.3,0
2017,2,26,22,30,25.1,0
2017,2,26,23,30,24.9,0
2017,2,27,0,30,24.7,0
2017,2,27,1,30,24.5,0
2017,2,27,2,30,24.3,0
2017,2,27,3,30,24.3,0
2017,2,27,4,30,24.2,0
2017,2,27,5,30,24.7,0
2017,2,27,6,30,25.9,47
2017,2,27,7,30,26.9,259
2017,2,27,8,30,27.8,461
2017,2,27,9,30,28.6,482
2017,2,27,10,30,29.1,693
2017,2,27,11,30,29.3,727
2017,2,27,12,30,29.3,671
2017,2,27,13,30,29,720
2017,2,27,14,30,28.6,476
2017,2,27,15,30,28.1,415
2017,2,27,16,30,27.4,130
2017,2,27,17,30,26.7,21
2017,2,27,18,30,26.2,0
2017,2,27,19,30,26,0
2017,2,27,20,30,25.7,0
2017,2,27,21,30,25.6,0
2017,2,27,22,30,25.4,0
2017,2,27,23,30,25.3,0
2017,2,28,0,30,25.2,0
2017,2,28,1,30,25.1,0
2017,2,28,2,30,25.1,0
2017,2,28,3,30,25.1,0
2017,2,28,4,30,25.1,0
2017,2,28,5,30,25.4,0
2017,2,28,6,30,26.2,74
2017,2,28,7,30,27.1,300
2017,2,28,8,30,28,533
2017,2,28,9,30,28.7,510
2017,2,28,10,30,29.3,445
2017,2,28,11,30,29.6,552
2017,2,28,12,30,29.7,939
2017,2,28,13,30,29.5,707
2017,2,28,14,30,29.1,599
2017,2,28,15,30,28.5,395
2017,2,28,16,30,27.6,188
2017,2,28,17,30,26.7,30
2017,2,28,18,30,26.2,0
2017,2,28,19,30,25.9,0
2017,2,28,20,30,25.6,0
2017,2,28,21,30,25.3,0
2017,2,28,22,30,25,0
2017,2,28,23,30,24.8,0
2017,3,1,0,30,24.6,0
2017,3,1,1,30,24.4,0
2017,3,1,2,30,24.4,0
2017,3,1,3,30,24.4,0
2017,3,1,4,30,24.4,0
2017,3,1,5,30,24.8,0
2017,3,1,6,30,25.7,5
2017,3,1,7,30,26.7,85
2017,3,1,8,30,27.7,392
2017,3,1,9,30,28.5,615
2017,3,1,10,30,29.1,719
2017,3,1,11,30,29.5,814
2017,3,1,12,30,29.6,805
2017,3,1,13,30,29.5,740
2017,3,1,14,30,29.1,599
2017,3,1,15,30,28.5,413
2017,3,1,16,30,27.6,149
2017,3,1,17,30,26.7,24
2017,3,1,18,30,26.2,0
2017,3,1,19,30,25.9,0
2017,3,1,20,30,25.7,0
2017,3,1,21,30,25.5,0
2017,3,1,22,30,25.4,0
2017,3,1,23,30,25.3,0
2017,3,2,0,30,25.2,0
2017,3,2,1,30,25.1,0
2017,3,2,2,30,25,0
2017,3,2,3,30,24.9,0
2017,3,2,4,30,24.9,0
2017,3,2,5,30,25.2,0
2017,3,2,6,30,26,23
2017,3,2,7,30,26.9,117
2017,3,2,8,30,27.7,375
2017,3,2,9,30,28.4,605
2017,3,2,10,30,29,751
2017,3,2,11,30,29.3,767
2017,3,2,12,30,29.3,828
2017,3,2,13,30,29.1,544
2017,3,2,14,30,28.7,533
2017,3,2,15,30,28.1,360
2017,3,2,16,30,27.4,124
2017,3,2,17,30,26.8,17
2017,3,2,18,30,26.5,0
2017,3,2,19,30,26.3,0
2017,3,2,20,30,26.2,0
2017,3,2,21,30,26.1,0
2017,3,2,22,30,26,0
2017,3,2,23,30,25.9,0
2017,3,3,0,30,25.8,0
2017,3,3,1,30,25.6,0
2017,3,3,2,30,25.5,0
2017,3,3,3,30,25.4,0
2017,3,3,4,30,25.3,0
2017,3,3,5,30,25.7,0
2017,3,3,6,30,26.6,75
2017,3,3,7,30,27.4,300
2017,3,3,8,30,28.2,535
2017,3,3,9,30,28.9,452
2017,3,3,10,30,29.3,323
2017,3,3,11,30,29.5,129
2017,3,3,12,30,29.5,386
2017,3,3,13,30,29.2,639
2017,3,3,14,30,28.7,539
2017,3,3,15,30,28.1,282
2017,3,3,16,30,27.4,70
2017,3,3,17,30,26.9,13
2017,3,3,18,30,26.7,0
2017,3,3,19,30,26.6,0
2017,3,3,20,30,26.5,0
2017,3,3,21,30,26.5,0
2017,3,3,22,30,26.4,0
2017,3,3,23,30,26.3,0
2017,3,4,0,30,26.2,0
2017,3,4,1,30,26,0
2017,3,4,2,30,25.9,0
2017,3,4,3,30,25.8,0
2017,3,4,4,30,25.7,0
2017,3,4,5,30,25.9,0
2017,3,4,6,30,26.3,13
2017,3,4,7,30,26.9,37
2017,3,4,8,30,27.4,119
2017,3,4,9,30,27.8,307
2017,3,4,10,30,28.1,302
2017,3,4,11,30,28.2,86
2017,3,4,12,30,28.1,84
2017,3,4,13,30,28,71
2017,3,4,14,30,27.7,48
2017,3,4,15,30,27.3,35
2017,3,4,16,30,26.8,11
2017,3,4,17,30,26.4,4
2017,3,4,18,30,26.2,0
2017,3,4,19,30,26.1,0
2017,3,4,20,30,26,0
2017,3,4,21,30,26,0
2017,3,4,22,30,25.9,0
2017,3,4,23,30,25.8,0
2017,3,5,0,30,25.7,0
2017,3,5,1,30,25.5,0
2017,3,5,2,30,25.4,0
2017,3,5,3,30,25.3,0
2017,3,5,4,30,25.3,0
2017,3,5,5,30,25.6,0
2017,3,5,6,30,26.3,34
2017,3,5,7,30,27,328
2017,3,5,8,30,27.9,567
2017,3,5,9,30,28.6,768
2017,3,5,10,30,29.1,909
2017,3,5,11,30,29.5,498
2017,3,5,12,30,29.7,969
2017,3,5,13,30,29.8,881
2017,3,5,14,30,29.6,700
2017,3,5,15,30,29.3,489
2017,3,5,16,30,28.7,250
2017,3,5,17,30,28,36
2017,3,5,18,30,27.5,0
2017,3,5,19,30,27.2,0
2017,3,5,20,30,27,0
2017,3,5,21,30,26.8,0
2017,3,5,22,30,26.6,0
2017,3,5,23,30,26.4,0
2017,3,6,0,30,26.3,0
2017,3,6,1,30,26.1,0
2017,3,6,2,30,26,0
2017,3,6,3,30,25.9,0
2017,3,6,4,30,25.9,0
2017,3,6,5,30,26.2,0
2017,3,6,6,30,27,87
2017,3,6,7,30,28,320
2017,3,6,8,30,28.9,559
2017,3,6,9,30,29.6,760
2017,3,6,10,30,30.2,902
2017,3,6,11,30,30.6,964
2017,3,6,12,30,30.8,956
2017,3,6,13,30,30.7,868
2017,3,6,14,30,30.4,705
2017,3,6,15,30,30,492
2017,3,6,16,30,29.3,251
2017,3,6,17,30,28.5,37
2017,3,6,18,30,28.1,0
2017,3,6,19,30,27.8,0
2017,3,6,20,30,27.6,0
2017,3,6,21,30,27.4,0
2017,3,6,22,30,27.1,0
2017,3,6,23,30,26.9,0
2017,3,7,0,30,26.7,0
2017,3,7,1,30,26.6,0
2017,3,7,2,30,26.4,0
2017,3,7,3,30,26.3,0
2017,3,7,4,30,26.3,0
2017,3,7,5,30,26.5,0
2017,3,7,6,30,27.3,88
2017,3,7,7,30,28,320
2017,3,7,8,30,28.7,557
2017,3,7,9,30,29.3,758
2017,3,7,10,30,29.8,899
2017,3,7,11,30,30.1,969
2017,3,7,12,30,30.2,960
2017,3,7,13,30,30.2,872
2017,3,7,14,30,30.1,697
2017,3,7,15,30,29.7,485
2017,3,7,16,30,29.1,247
2017,3,7,17,30,28.4,35
2017,3,7,18,30,27.9,0
2017,3,7,19,30,27.6,0
2017,3,7,20,30,27.5,0
2017,3,7,21,30,27.3,0
2017,3,7,22,30,27.1,0
2017,3,7,23,30,26.9,0
2017,3,8,0,30,26.8,0
2017,3,8,1,30,26.7,0
2017,3,8,2,30,26.7,0
2017,3,8,3,30,26.7,0
2017,3,8,4,30,26.7,0
2017,3,8,5,30,26.9,0
2017,3,8,6,30,27.6,89
2017,3,8,7,30,28.3,237
2017,3,8,8,30,29,499
2017,3,8,9,30,29.5,763
2017,3,8,10,30,29.9,905
2017,3,8,11,30,30.2,970
2017,3,8,12,30,30.2,961
2017,3,8,13,30,30.1,756
2017,3,8,14,30,29.9,578
2017,3,8,15,30,29.5,497
2017,3,8,16,30,28.9,171
2017,3,8,17,30,28.3,38
2017,3,8,18,30,27.9,0
2017,3,8,19,30,27.7,0
2017,3,8,20,30,27.5,0
2017,3,8,21,30,27.3,0
2017,3,8,22,30,27.1,0
2017,3,8,23,30,27,0
2017,3,9,0,30,26.9,0
2017,3,9,1,30,26.8,0
2017,3,9,2,30,26.7,0
2017,3,9,3,30,26.7,0
2017,3,9,4,30,26.7,0
2017,3,9,5,30,26.9,0
2017,3,9,6,30,27.4,95
2017,3,9,7,30,28.1,335
2017,3,9,8,30,28.8,575
2017,3,9,9,30,29.4,778
2017,3,9,10,30,29.8,920
2017,3,9,11,30,30,975
2017,3,9,12,30,30.1,964
2017,3,9,13,30,30.1,875
2017,3,9,14,30,29.9,709
2017,3,9,15,30,29.6,497
2017,3,9,16,30,29,257
2017,3,9,17,30,28.3,38
2017,3,9,18,30,27.9,0
2017,3,9,19,30,27.6,0
2017,3,9,20,30,27.4,0
2017,3,9,21,30,27.2,0
2017,3,9,22,30,27.1,0
2017,3,9,23,30,26.9,0
2017,3,10,0,30,26.8,0
2017,3,10,1,30,26.7,0
2017,3,10,2,30,26.7,0
2017,3,10,3,30,26.6,0
2017,3,10,4,30,26.6,0
2017,3,10,5,30,26.8,0
2017,3,10,6,30,27.4,98
2017,3,10,7,30,28,337
2017,3,10,8,30,28.6,576
2017,3,10,9,30,29,777
2017,3,10,10,30,29.3,919
2017,3,10,11,30,29.5,845
2017,3,10,12,30,29.5,950
2017,3,10,13,30,29.5,861
2017,3,10,14,30,29.4,716
2017,3,10,15,30,29.2,372
2017,3,10,16,30,28.8,261
2017,3,10,17,30,28.3,40
2017,3,10,18,30,28,0
2017,3,10,19,30,27.9,0
2017,3,10,20,30,27.7,0
2017,3,10,21,30,27.5,0
2017,3,10,22,30,27.3,0
2017,3,10,23,30,27.1,0
2017,3,11,0,30,26.9,0
2017,3,11,1,30,26.8,0
2017,3,11,2,30,26.6,0
2017,3,11,3,30,26.6,0
2017,3,11,4,30,26.5,0
2017,3,11,5,30,26.8,0
2017,3,11,6,30,27.5,70
